"CodEleicao";"Município";"Cargo";"Candidato";"Nr";"Partido";"Situação";"QtVN";"%VV";"UF";
"30";"CURITIBA";"Vereador";"APARECIDO MASSARANDUBA DE ALMEIDA";"31111";"PHS";"Suplente";"110";"0,01";"PR"
"30";"CURITIBA";"Vereador";"ARAMIS CORDEIRO";"17156";"PSL";"Suplente";"699";"0,07";"PR"
"30";"CURITIBA";"Vereador";"ARGENTIL BARBOSA";"27002";"PSDC";"Não eleito";"255";"0,03";"PR"
"30";"CURITIBA";"Vereador";"ARILSON DE FREITAS";"11200";"PP";"Suplente";"774";"0,08";"PR"
"30";"CURITIBA";"Vereador";"ARISTIDES SALVADOR PALAZZO";"10345";"PRB";"Suplente";"62";"0,01";"PR"
"30";"CURITIBA";"Vereador";"ARIVALDO MENDES MIRANDA";"70456";"PT do B";"Não eleito";"107";"0,01";"PR"
"30";"CURITIBA";"Vereador";"ARMANDO BEDENE JUNIOR";"44333";"PRP";"Suplente";"456";"0,05";"PR"
"30";"CURITIBA";"Vereador";"ARMANDO OBLADEN FILHO";"43002";"PV";"Suplente";"143";"0,01";"PR"
"30";"CURITIBA";"Vereador";"ARNALDO MAZZA BORGES";"33005";"PMN";"Não eleito";"132";"0,01";"PR"
"30";"CURITIBA";"Vereador";"ARNO EMILIO GERSTENBERGER JUNIOR";"65777";"PC do B";"Não eleito";"149";"0,02";"PR"
"30";"CURITIBA";"Vereador";"AUGUSTINHO PASKO";"23723";"PPS";"Suplente";"477";"0,05";"PR"
"30";"CURITIBA";"Vereador";"ÁUREA DO VALLE LEMOS LIOTTO";"45645";"PSDB";"Suplente";"176";"0,02";"PR"
"30";"CURITIBA";"Vereador";"AURÉLIO GARCIA PALHARES";"20001";"PSC";"Suplente";"259";"0,03";"PR"
"30";"CURITIBA";"Vereador";"AZEVIR DIOGO DOS SANTOS";"10555";"PRB";"Suplente";"92";"0,01";"PR"
"30";"CURITIBA";"Vereador";"BEATRIZ DO ROCIO ANDREGUETTO ORASMO";"11711";"PP";"Suplente";"502";"0,05";"PR"
"30";"CURITIBA";"Vereador";"BEATRIZ FREIRE RODRIGUES";"10510";"PRB";"Suplente";"286";"0,03";"PR"
"30";"CURITIBA";"Vereador";"BENEDITO LIMA";"43198";"PV";"Suplente";"1.270";"0,13";"PR"
"30";"CURITIBA";"Vereador";"BENJAMIN PEREZ MAIA";"13222";"PT";"Suplente";"1.993";"0,21";"PR"
"30";"CURITIBA";"Vereador";"BERQUELEI MATHEUS COSTA";"33041";"PMN";"Não eleito";"245";"0,03";"PR"
"30";"CURITIBA";"Vereador";"BILAL BRAYTIH";"36000";"PTC";"Suplente";"197";"0,02";"PR"
"30";"CURITIBA";"Vereador";"BRUNO VANHONI";"13333";"PT";"Suplente";"2.171";"0,22";"PR"
"30";"CURITIBA";"Vereador";"BRUNO VILLANI SOUZA";"43315";"PV";"Suplente";"977";"0,10";"PR"
"30";"CURITIBA";"Vereador";"CARLA DUARTE FERREIRA";"33825";"PMN";"Não eleito";"297";"0,03";"PR"
"30";"CURITIBA";"Vereador";"CARLOS ALBERTO DAGUIS LIMA";"28840";"PRTB";"Não eleito";"844";"0,09";"PR"
"30";"CURITIBA";"Vereador";"CARLOS ALBERTO EGGER RODRIGUES";"20600";"PSC";"Suplente";"180";"0,02";"PR"
"30";"CURITIBA";"Vereador";"CARLOS ALBERTO MACHADO";"20420";"PSC";"Suplente";"63";"0,01";"PR"
"30";"CURITIBA";"Vereador";"CARLOS ALBERTO MAIA";"65999";"PC do B";"Não eleito";"248";"0,03";"PR"
"30";"CURITIBA";"Vereador";"CARLOS ALBERTO SCHMIDT";"27364";"PSDC";"Não eleito";"168";"0,02";"PR"
"30";"CURITIBA";"Vereador";"CARLOS DO REGO ALMEIDA FILHO";"40456";"PSB";"Suplente";"4.968";"0,51";"PR"
"30";"CURITIBA";"Vereador";"CARLOS EDSON SCHNEIDER";"28060";"PRTB";"Não eleito";"138";"0,01";"PR"
"30";"CURITIBA";"Vereador";"CARLOS EDUARDO DE OLIVEIRA BRASIL";"40041";"PSB";"Suplente";"735";"0,08";"PR"
"30";"CURITIBA";"Vereador";"CARLOS EDUARDO LAURENTINO";"20655";"PSC";"Suplente";"95";"0,01";"PR"
"30";"CURITIBA";"Vereador";"CARLOS HENRIQUE SÁ DE FERRANTE";"44123";"PRP";"Eleito";"3.888";"0,40";"PR"
"30";"CURITIBA";"Vereador";"CARLOS HUGO REYES";"43014";"PV";"Suplente";"275";"0,03";"PR"
"30";"CURITIBA";"Vereador";"CARLOS JACOMINI FIDELIS";"27200";"PSDC";"Não eleito";"130";"0,01";"PR"
"30";"CURITIBA";"Vereador";"CARLOS ROBERTO ALVES";"33777";"PMN";"Não eleito";"750";"0,08";"PR"
"30";"CURITIBA";"Vereador";"CARLOS ROBERTO CARNEIRO";"11456";"PP";"Suplente";"1.775";"0,18";"PR"
"30";"CURITIBA";"Vereador";"CARLOS ROBERTO MISCOLI";"27001";"PSDC";"Não eleito";"1.774";"0,18";"PR"
"30";"CURITIBA";"Vereador";"CARMEN CHAVES SOARES";"40160";"PSB";"Suplente";"218";"0,02";"PR"
"30";"CURITIBA";"Vereador";"CATARINA TAVARES DA SILVA";"15815";"PMDB";"Suplente";"1.531";"0,16";"PR"
"30";"CURITIBA";"Vereador";"CAXIAS RIBAS";"23113";"PPS";"Suplente";"1.797";"0,19";"PR"
"30";"CURITIBA";"Vereador";"CÉLIO ANDRADE DA SILVA";"20777";"PSC";"Suplente";"580";"0,06";"PR"
"30";"CURITIBA";"Vereador";"CELIO DAS NEVES";"65123";"PC do B";"Não eleito";"2.565";"0,27";"PR"
"30";"CURITIBA";"Vereador";"CELSO FELIPE DE ARAUJO";"17456";"PSL";"Suplente";"1.227";"0,13";"PR"
"30";"CURITIBA";"Vereador";"CELSO GARCIA DA SILVA";"12125";"PDT";"Suplente";"576";"0,06";"PR"
"30";"CURITIBA";"Vereador";"CELSO TORQUATO";"45000";"PSDB";"Eleito";"9.115";"0,94";"PR"
"30";"CURITIBA";"Vereador";"CENIRA TRINDADE DOS  SANTOS";"27137";"PSDC";"Não eleito";"229";"0,02";"PR"
"30";"CURITIBA";"Vereador";"CESAR ALBERTO TAVARES DE OLIVEIRA";"14156";"PTB";"Não eleito";"483";"0,05";"PR"
"30";"CURITIBA";"Vereador";"CESÁRIO RICARDO MARCONCIN";"15006";"PMDB";"Suplente";"182";"0,02";"PR"
"30";"CURITIBA";"Vereador";"CESLAU ELIAS MAKOVISKI";"10003";"PRB";"Suplente";"197";"0,02";"PR"
"30";"CURITIBA";"Vereador";"CEZAR ROSSI";"36123";"PTC";"Suplente";"344";"0,04";"PR"
"30";"CURITIBA";"Vereador";"CHARLES FRIEDRICH JUNIOR";"33888";"PMN";"Não eleito";"238";"0,02";"PR"
"30";"CURITIBA";"Vereador";"CHARLUAN GAMBALLE CORREIA";"43020";"PV";"Suplente";"575";"0,06";"PR"
"30";"CURITIBA";"Vereador";"CHRISTIANE ELIZABETH RIGHETTO";"50027";"PSOL";"Não eleito";"1.211";"0,13";"PR"
"30";"CURITIBA";"Vereador";"CIBELE ANTONIA KARAM DOS SANTOS BOND";"45008";"PSDB";"Suplente";"407";"0,04";"PR"
"30";"CURITIBA";"Vereador";"CLAUDIA REGINA MACHADO";"23300";"PPS";"Suplente";"739";"0,08";"PR"
"30";"CURITIBA";"Vereador";"CLAUDINEI CESAR KLOSS";"43113";"PV";"Suplente";"208";"0,02";"PR"
"30";"CURITIBA";"Vereador";"CLAUDINEI DE NOVAES";"65133";"PC do B";"Não eleito";"341";"0,04";"PR"
"30";"CURITIBA";"Vereador";"CLAUDINEY CIAMPI";"40412";"PSB";"Suplente";"516";"0,05";"PR"
"30";"CURITIBA";"Vereador";"CLAUDIO ANTONIO OKULSKI MARIANO";"28888";"PRTB";"Não eleito";"53";"0,01";"PR"
"30";"CURITIBA";"Vereador";"CLAUDIO DE SOUZA SANTOS";"14100";"PTB";"Não eleito";"910";"0,09";"PR"
"30";"CURITIBA";"Vereador";"CLÁUDIO JUSTINO SPANHOL";"20700";"PSC";"Suplente";"955";"0,10";"PR"
"30";"CURITIBA";"Vereador";"CLAUDOMIRO NOVATZKI";"12133";"PDT";"Suplente";"169";"0,02";"PR"
"30";"CURITIBA";"Vereador";"CLEINTON CALDEIRA";"23111";"PPS";"Suplente";"1.018";"0,11";"PR"
"30";"CURITIBA";"Vereador";"CLEMENTINO TOMAZ VIEIRA";"15547";"PMDB";"Suplente";"3.424";"0,35";"PR"
"30";"CURITIBA";"Vereador";"CLEVERSON FRAGOSO";"45222";"PSDB";"Suplente";"2.444";"0,25";"PR"
"30";"CURITIBA";"Vereador";"CLEVERSON FRANK TOMAZ";"43888";"PV";"Suplente";"391";"0,04";"PR"
"30";"CURITIBA";"Vereador";"COLATINO DE CASTRO NETO";"14567";"PTB";"Não eleito";"7";"0,00";"PR"
"30";"CURITIBA";"Vereador";"CRISTIAM GABRIEL";"12400";"PDT";"Suplente";"527";"0,05";"PR"
"30";"CURITIBA";"Vereador";"CRISTIANE FERRER MARGARIDI";"28228";"PRTB";"Não eleito";"125";"0,01";"PR"
"30";"CURITIBA";"Vereador";"CRISTIANO BATISTA DE JESUS";"20520";"PSC";"Suplente";"520";"0,05";"PR"
"30";"CURITIBA";"Vereador";"DALTON RENAN DE FRANÇA";"11222";"PP";"Suplente";"681";"0,07";"PR"
"30";"CURITIBA";"Vereador";"DANIEL DOMINGUES DOS SANTOS";"25970";"DEM";"Suplente";"658";"0,07";"PR"
"30";"CURITIBA";"Vereador";"DARCIO ARMANDO BARRICHELO";"27010";"PSDC";"Não eleito";"524";"0,05";"PR"
"30";"CURITIBA";"Vereador";"DARCY ANDRADE DOS SANTOS";"23999";"PPS";"Suplente";"566";"0,06";"PR"
"30";"CURITIBA";"Vereador";"DARIO CAMARGO JUNIOR";"43111";"PV";"Suplente";"389";"0,04";"PR"
"30";"CURITIBA";"Vereador";"DAURA DA CONCEIÇÃO PINTO CARNEIRO";"13070";"PT";"Suplente";"217";"0,02";"PR"
"30";"CURITIBA";"Vereador";"DAVI COSTA DE MATOS";"33213";"PMN";"Não eleito";"1.191";"0,12";"PR"
"30";"CURITIBA";"Vereador";"DAYSE MAY RICCIO";"43334";"PV";"Suplente";"302";"0,03";"PR"
"30";"CURITIBA";"Vereador";"DELCIO AUGUSTO RASERA";"28102";"PRTB";"Não eleito";"436";"0,05";"PR"
"30";"CURITIBA";"Vereador";"DELSO MORETTI FILHO";"14400";"PTB";"Não eleito";"141";"0,01";"PR"
"30";"CURITIBA";"Vereador";"DENILSON PIRES DA SILVA";"25825";"DEM";"Eleito";"6.439";"0,67";"PR"
"30";"CURITIBA";"Vereador";"DENIS CAETANO";"20400";"PSC";"Suplente";"67";"0,01";"PR"
"30";"CURITIBA";"Vereador";"DENISE MOREIRA MAY";"25555";"DEM";"Suplente";"1.236";"0,13";"PR"
"30";"CURITIBA";"Vereador";"DENISE NOHAMA";"43051";"PV";"Suplente";"213";"0,02";"PR"
"30";"CURITIBA";"Vereador";"DEOCAR ANTUNES DE LIMA";"15190";"PMDB";"Suplente";"2.693";"0,28";"PR"
"30";"CURITIBA";"Vereador";"DEVANSIR RODRIGUES";"10013";"PRB";"Suplente";"79";"0,01";"PR"
"30";"CURITIBA";"Vereador";"DINARTE RODRIGUES DA SILVA";"28078";"PRTB";"Não eleito";"61";"0,01";"PR"
"30";"CURITIBA";"Vereador";"DIONE CAETANA GOMES DO NASCIMENTO";"40415";"PSB";"Suplente";"77";"0,01";"PR"
"30";"CURITIBA";"Vereador";"DIRCEU DOMINGO FERNANDES";"40933";"PSB";"Suplente";"718";"0,07";"PR"
"30";"CURITIBA";"Vereador";"DIRCEU MOREIRA CARRIEL";"17100";"PSL";"Eleito";"2.593";"0,27";"PR"
"30";"CURITIBA";"Vereador";"DIVINA ORTILIANO DOS SANTOS";"40224";"PSB";"Suplente";"471";"0,05";"PR"
"30";"CURITIBA";"Vereador";"DIVINO APARECIDO DOS SANTOS";"45005";"PSDB";"Suplente";"374";"0,04";"PR"
"30";"CURITIBA";"Vereador";"DIVINO MARINHO DE OLIVEIRA";"17650";"PSL";"Suplente";"1.001";"0,10";"PR"
"30";"CURITIBA";"Vereador";"DJALMA DE OLIVEIRA PEDRO";"15215";"PMDB";"Suplente";"252";"0,03";"PR"
"30";"CURITIBA";"Vereador";"DOATICO ALCIDES ALVES DOS SANTOS";"15015";"PMDB";"Suplente";"1.538";"0,16";"PR"
"30";"CURITIBA";"Vereador";"DONIZETE APARECIDO RORIZ";"13021";"PT";"Suplente";"103";"0,01";"PR"
"30";"CURITIBA";"Vereador";"DORILDA COMELI";"12011";"PDT";"Suplente";"204";"0,02";"PR"
"30";"CURITIBA";"Vereador";"DORVAL AUGUSTO LUIZ DOS SANTOS";"13020";"PT";"Suplente";"47";"0,00";"PR"
"30";"CURITIBA";"Vereador";"DOURIVAL BRAZ SIMÕES";"12111";"PDT";"Suplente";"500";"0,05";"PR"
"30";"CURITIBA";"Vereador";"EBERTON CHEUTCHUK";"27666";"PSDC";"Não eleito";"90";"0,01";"PR"
"30";"CURITIBA";"Vereador";"EDELCIO PEDRO JACOMASSI";"25002";"DEM";"Suplente";"678";"0,07";"PR"
"30";"CURITIBA";"Vereador";"EDER DE SOUZA";"43765";"PV";"Suplente";"185";"0,02";"PR"
"30";"CURITIBA";"Vereador";"EDISON CARNEIRO RODRIGUES";"20320";"PSC";"Suplente";"191";"0,02";"PR"
"30";"CURITIBA";"Vereador";"EDISON TADEU DE ALMEIDA";"43314";"PV";"Suplente";"351";"0,04";"PR"
"30";"CURITIBA";"Vereador";"EDMIR DA SILVA";"11311";"PP";"Suplente";"280";"0,03";"PR"
"30";"CURITIBA";"Vereador";"EDNA CAMILO DANTAS";"13015";"PT";"Suplente";"1.764";"0,18";"PR"
"30";"CURITIBA";"Vereador";"EDSON BATISTA BELO";"43048";"PV";"Suplente";"82";"0,01";"PR"
"30";"CURITIBA";"Vereador";"EDSON DA VEIGA";"10421";"PRB";"Suplente";"368";"0,04";"PR"
"30";"CURITIBA";"Vereador";"EDSON DE OLIVEIRA BUENO";"17007";"PSL";"Suplente";"176";"0,02";"PR"
"30";"CURITIBA";"Vereador";"EDSON IRAPUÃ DE LARA";"36036";"PTC";"Suplente";"49";"0,01";"PR"
"30";"CURITIBA";"Vereador";"EDSON JOSÉ FELTRIN";"45545";"PSDB";"Suplente";"1.821";"0,19";"PR"
"30";"CURITIBA";"Vereador";"EDSON LUIZ CESAR DE OLIVEIRA";"25170";"DEM";"Suplente";"43";"0,00";"PR"
"30";"CURITIBA";"Vereador";"EDSON LUIZ PEREIRA";"23600";"PPS";"Suplente";"619";"0,06";"PR"
"30";"CURITIBA";"Vereador";"EDSON NAVARRO TASSO";"15126";"PMDB";"Suplente";"170";"0,02";"PR"
"30";"CURITIBA";"Vereador";"EDSON PEREIRA RODRIGUES";"45300";"PSDB";"Suplente";"4.697";"0,49";"PR"
"30";"CURITIBA";"Vereador";"EDUARDO CANCELIER";"12440";"PDT";"Suplente";"147";"0,02";"PR"
"30";"CURITIBA";"Vereador";"EDUARDO MACHADO PEREIRA";"45333";"PSDB";"Suplente";"1.680";"0,17";"PR"
"30";"CURITIBA";"Vereador";"EDVALDO FRANCISCO ALVES";"25250";"DEM";"Suplente";"760";"0,08";"PR"
"30";"CURITIBA";"Vereador";"EDVALDO MOREIRA DE SINTRA";"27333";"PSDC";"Não eleito";"282";"0,03";"PR"
"30";"CURITIBA";"Vereador";"EDVALDO TEIXEIRA SOARES";"14101";"PTB";"Não eleito";"476";"0,05";"PR"
"30";"CURITIBA";"Vereador";"EDVILSON PEREIRA";"27414";"PSDC";"Não eleito";"203";"0,02";"PR"
